source,tournament_key,tournament_name,league_id,match_id,start_time_unix,start_time_utc,duration_sec,duration_min,radiant_team_id,radiant_name,dire_team_id,dire_name,radiant_win,winner_side,series_id,series_type,league_name_from_api,opendota_match_url
opendota,ewc_2026,Esports World Cup 2026,19785,8888819433,1783625040,2026-07-09 19:24:00 UTC,3166,52.77,10150538,LGD Gaming,10182357,1w,False,dire,1118725,3,,https://www.opendota.com/matches/8888819433
opendota,ewc_2026,Esports World Cup 2026,19785,8888776689,1783623360,2026-07-09 18:56:00 UTC,1426,23.77,9823272,Team Yandex,9895392,Virtus.pro,True,radiant,1118714,3,,https://www.opendota.com/matches/8888776689
opendota,ewc_2026,Esports World Cup 2026,19785,8888771711,1783623122,2026-07-09 18:52:02 UTC,1801,30.02,2586976,OG,10019843,Inner Circle x Insanity,True,radiant,1118710,3,,https://www.opendota.com/matches/8888771711
opendota,ewc_2026,Esports World Cup 2026,19785,8888731478,1783620996,2026-07-09 18:16:36 UTC,1973,32.88,10150538,LGD Gaming,10182357,1w,False,dire,1118725,3,,https://www.opendota.com/matches/8888731478
opendota,ewc_2026,Esports World Cup 2026,19785,8888693655,1783619282,2026-07-09 17:48:02 UTC,1932,32.20,9823272,Team Yandex,9895392,Virtus.pro,True,radiant,1118714,3,,https://www.opendota.com/matches/8888693655
opendota,ewc_2026,Esports World Cup 2026,19785,8888682602,1783618825,2026-07-09 17:40:25 UTC,2590,43.17,2586976,OG,10019843,Inner Circle x Insanity,True,radiant,1118710,3,,https://www.opendota.com/matches/8888682602
opendota,ewc_2026,Esports World Cup 2026,19785,8888592426,1783615381,2026-07-09 16:43:01 UTC,1831,30.52,726228,Vici Gaming,7119388,Team Spirit,False,dire,1118668,3,,https://www.opendota.com/matches/8888592426
opendota,ewc_2026,Esports World Cup 2026,19785,8888554919,1783613352,2026-07-09 16:09:12 UTC,1971,32.85,9824702,PVISION,9828897,REKONIX,True,radiant,1118657,3,,https://www.opendota.com/matches/8888554919
opendota,ewc_2026,Esports World Cup 2026,19785,8888555097,1783613340,2026-07-09 16:09:00 UTC,2585,43.08,9691969,Team Nemesis,9338413,MOUZ,False,dire,1118650,3,,https://www.opendota.com/matches/8888555097
opendota,ewc_2026,Esports World Cup 2026,19785,8888489297,1783610778,2026-07-09 15:26:18 UTC,2650,44.17,726228,Vici Gaming,7119388,Team Spirit,False,dire,1118668,3,,https://www.opendota.com/matches/8888489297
opendota,ewc_2026,Esports World Cup 2026,19785,8888425887,1783608375,2026-07-09 14:46:15 UTC,2877,47.95,9828897,REKONIX,9824702,PVISION,False,dire,1118657,3,,https://www.opendota.com/matches/8888425887
opendota,ewc_2026,Esports World Cup 2026,19785,8888405761,1783607640,2026-07-09 14:34:00 UTC,3817,63.62,9338413,MOUZ,9691969,Team Nemesis,False,dire,1118650,3,,https://www.opendota.com/matches/8888405761
opendota,ewc_2026,Esports World Cup 2026,19785,8888318197,1783604820,2026-07-09 13:47:00 UTC,2430,40.50,10136357,Nigma Galaxy,2163,Team Liquid,True,radiant,1118603,3,,https://www.opendota.com/matches/8888318197
opendota,ewc_2026,Esports World Cup 2026,19785,8888279558,1783603091,2026-07-09 13:18:11 UTC,1889,31.48,10182309,PTime,9256405,Level UP esports,True,radiant,1118590,3,,https://www.opendota.com/matches/8888279558
opendota,ewc_2026,Esports World Cup 2026,19785,8888260336,1783602360,2026-07-09 13:06:00 UTC,2009,33.48,9467224,Aurora Gaming,10182299,L1 TEAM,True,radiant,1118588,3,,https://www.opendota.com/matches/8888260336
opendota,ewc_2026,Esports World Cup 2026,19785,8888217771,1783600601,2026-07-09 12:36:41 UTC,2375,39.58,2163,Team Liquid,10136357,Nigma Galaxy,False,dire,1118603,3,,https://www.opendota.com/matches/8888217771
opendota,ewc_2026,Esports World Cup 2026,19785,8888173515,1783598788,2026-07-09 12:06:28 UTC,2523,42.05,9256405,Level UP esports,10182309,PTime,False,dire,1118590,3,,https://www.opendota.com/matches/8888173515
opendota,ewc_2026,Esports World Cup 2026,19785,8888160657,1783598100,2026-07-09 11:55:00 UTC,2390,39.83,10182299,L1 TEAM,9467224,Aurora Gaming,False,dire,1118588,3,,https://www.opendota.com/matches/8888160657
opendota,ewc_2026,Esports World Cup 2026,19785,8888083694,1783594501,2026-07-09 10:55:01 UTC,2633,43.88,9247354,Team Falcons,9964962,GamerLegion,True,radiant,1118572,3,,https://www.opendota.com/matches/8888083694
opendota,ewc_2026,Esports World Cup 2026,19785,8888066684,1783592999,2026-07-09 10:29:59 UTC,2410,40.17,8255888,BoomBoys,9895247,Rune Eaters,True,radiant,1118573,3,,https://www.opendota.com/matches/8888066684
opendota,ewc_2026,Esports World Cup 2026,19785,8888056358,1783592340,2026-07-09 10:19:00 UTC,2341,39.02,8261500,Xtreme Gaming,55,_PowerRangers,False,dire,1118570,3,,https://www.opendota.com/matches/8888056358
opendota,ewc_2026,Esports World Cup 2026,19785,8887998750,1783588512,2026-07-09 09:15:12 UTC,2297,38.28,9895247,Rune Eaters,8255888,BoomBoys,True,radiant,1118573,3,,https://www.opendota.com/matches/8887998750
opendota,ewc_2026,Esports World Cup 2026,19785,8887988797,1783587935,2026-07-09 09:05:35 UTC,4577,76.28,9964962,GamerLegion,9247354,Team Falcons,False,dire,1118572,3,,https://www.opendota.com/matches/8887988797
opendota,ewc_2026,Esports World Cup 2026,19785,8887986392,1783587765,2026-07-09 09:02:45 UTC,2544,42.40,55,_PowerRangers,8261500,Xtreme Gaming,False,dire,1118570,3,,https://www.opendota.com/matches/8887986392
opendota,ewc_2026,Esports World Cup 2026,19785,8887432754,1783541040,2026-07-08 20:04:00 UTC,1670,27.83,10182357,1w,9895392,Virtus.pro,True,radiant,1118459,3,,https://www.opendota.com/matches/8887432754
opendota,ewc_2026,Esports World Cup 2026,19785,8887337672,1783536259,2026-07-08 18:44:19 UTC,1970,32.83,9823272,Team Yandex,10019843,Inner Circle x Insanity,True,radiant,1118447,3,,https://www.opendota.com/matches/8887337672
opendota,ewc_2026,Esports World Cup 2026,19785,8887325211,1783535641,2026-07-08 18:34:01 UTC,3420,57.00,9895392,Virtus.pro,10182357,1w,False,dire,1118459,3,,https://www.opendota.com/matches/8887325211
opendota,ewc_2026,Esports World Cup 2026,19785,8887314193,1783535100,2026-07-08 18:25:00 UTC,2196,36.60,10150538,LGD Gaming,2586976,OG,True,radiant,1118443,3,,https://www.opendota.com/matches/8887314193
opendota,ewc_2026,Esports World Cup 2026,19785,8887260104,1783532653,2026-07-08 17:44:13 UTC,1663,27.72,9823272,Team Yandex,10019843,Inner Circle x Insanity,True,radiant,1118447,3,,https://www.opendota.com/matches/8887260104
opendota,ewc_2026,Esports World Cup 2026,19785,8887218598,1783530782,2026-07-08 17:13:02 UTC,2494,41.57,2586976,OG,10150538,LGD Gaming,False,dire,1118443,3,,https://www.opendota.com/matches/8887218598
opendota,ewc_2026,Esports World Cup 2026,19785,8887197358,1783530565,2026-07-08 17:09:25 UTC,1770,29.50,726228,Vici Gaming,9824702,PVISION,False,dire,1118425,3,,https://www.opendota.com/matches/8887197358
opendota,ewc_2026,Esports World Cup 2026,19785,8887114313,1783526356,2026-07-08 15:59:16 UTC,2805,46.75,9691969,Team Nemesis,7119388,Team Spirit,False,dire,1118406,3,,https://www.opendota.com/matches/8887114313
opendota,ewc_2026,Esports World Cup 2026,19785,8887100676,1783525843,2026-07-08 15:50:43 UTC,1868,31.13,726228,Vici Gaming,9824702,PVISION,False,dire,1118425,3,,https://www.opendota.com/matches/8887100676
opendota,ewc_2026,Esports World Cup 2026,19785,8887075626,1783524892,2026-07-08 15:34:52 UTC,2506,41.77,9338413,MOUZ,9828897,REKONIX,True,radiant,1118397,3,,https://www.opendota.com/matches/8887075626
opendota,ewc_2026,Esports World Cup 2026,19785,8886994890,1783521901,2026-07-08 14:45:01 UTC,2553,42.55,9691969,Team Nemesis,7119388,Team Spirit,False,dire,1118406,3,,https://www.opendota.com/matches/8886994890
opendota,ewc_2026,Esports World Cup 2026,19785,8886971456,1783520567,2026-07-08 14:22:47 UTC,2304,38.40,9338413,MOUZ,9828897,REKONIX,True,radiant,1118397,3,,https://www.opendota.com/matches/8886971456
opendota,ewc_2026,Esports World Cup 2026,19785,8886893266,1783518544,2026-07-08 13:49:04 UTC,3876,64.60,9467224,Aurora Gaming,10136357,Nigma Galaxy,False,dire,1118356,3,,https://www.opendota.com/matches/8886893266
opendota,ewc_2026,Esports World Cup 2026,19785,8886862310,1783516940,2026-07-08 13:22:20 UTC,1459,24.32,9256405,Level UP esports,2163,Team Liquid,False,dire,1118338,3,,https://www.opendota.com/matches/8886862310
opendota,ewc_2026,Esports World Cup 2026,19785,8886815251,1783515062,2026-07-08 12:51:02 UTC,2252,37.53,10182309,PTime,10182299,L1 TEAM,True,radiant,1118336,3,,https://www.opendota.com/matches/8886815251
opendota,ewc_2026,Esports World Cup 2026,19785,8886788497,1783513891,2026-07-08 12:31:31 UTC,2583,43.05,10136357,Nigma Galaxy,9467224,Aurora Gaming,False,dire,1118356,3,,https://www.opendota.com/matches/8886788497
opendota,ewc_2026,Esports World Cup 2026,19785,8886736772,1783511657,2026-07-08 11:54:17 UTC,3473,57.88,9256405,Level UP esports,2163,Team Liquid,False,dire,1118338,3,,https://www.opendota.com/matches/8886736772
opendota,ewc_2026,Esports World Cup 2026,19785,8886728756,1783511220,2026-07-08 11:47:00 UTC,1977,32.95,10182299,L1 TEAM,10182309,PTime,True,radiant,1118336,3,,https://www.opendota.com/matches/8886728756
opendota,ewc_2026,Esports World Cup 2026,19785,8886641793,1783506480,2026-07-08 10:28:00 UTC,3901,65.02,9964962,GamerLegion,8261500,Xtreme Gaming,False,dire,1118320,3,,https://www.opendota.com/matches/8886641793
opendota,ewc_2026,Esports World Cup 2026,19785,8886640910,1783506282,2026-07-08 10:24:42 UTC,2001,33.35,9895247,Rune Eaters,9247354,Team Falcons,False,dire,1118317,3,,https://www.opendota.com/matches/8886640910
opendota,ewc_2026,Esports World Cup 2026,19785,8886638110,1783506060,2026-07-08 10:21:00 UTC,1808,30.13,55,_PowerRangers,8255888,BoomBoys,False,dire,1118318,3,,https://www.opendota.com/matches/8886638110
opendota,ewc_2026,Esports World Cup 2026,19785,8886572854,1783501703,2026-07-08 09:08:23 UTC,2653,44.22,9964962,GamerLegion,8261500,Xtreme Gaming,False,dire,1118320,3,,https://www.opendota.com/matches/8886572854
opendota,ewc_2026,Esports World Cup 2026,19785,8886576019,1783501510,2026-07-08 09:05:10 UTC,2755,45.92,8255888,BoomBoys,55,_PowerRangers,True,radiant,1118318,3,,https://www.opendota.com/matches/8886576019
opendota,ewc_2026,Esports World Cup 2026,19785,8886567629,1783501257,2026-07-08 09:00:57 UTC,3139,52.32,9895247,Rune Eaters,9247354,Team Falcons,False,dire,1118317,3,,https://www.opendota.com/matches/8886567629
opendota,ewc_2026,Esports World Cup 2026,19785,8886005043,1783453680,2026-07-07 19:48:00 UTC,3309,55.15,9823272,Team Yandex,2586976,OG,False,dire,1118203,3,,https://www.opendota.com/matches/8886005043
opendota,ewc_2026,Esports World Cup 2026,19785,8886013461,1783453361,2026-07-07 19:42:41 UTC,3696,61.60,10150538,LGD Gaming,9895392,Virtus.pro,True,radiant,1118187,3,,https://www.opendota.com/matches/8886013461
opendota,ewc_2026,Esports World Cup 2026,19785,8885974297,1783451948,2026-07-07 19:19:08 UTC,3207,53.45,10182357,1w,10019843,Inner Circle x Insanity,True,radiant,1118190,3,,https://www.opendota.com/matches/8885974297
opendota,ewc_2026,Esports World Cup 2026,19785,8885928262,1783450062,2026-07-07 18:47:42 UTC,1570,26.17,2586976,OG,9823272,Team Yandex,False,dire,1118203,3,,https://www.opendota.com/matches/8885928262
opendota,ewc_2026,Esports World Cup 2026,19785,8885871759,1783448179,2026-07-07 18:16:19 UTC,1892,31.53,10019843,Inner Circle x Insanity,10182357,1w,False,dire,1118190,3,,https://www.opendota.com/matches/8885871759
